,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
490,677.0,0.5379999999999999,1258.0,0.0,,0.0,111.0,22.0,220.0,534.0,677.0,0.5379999999999999,1258.0,338.0,0.613,551.0,82.0,82.0,NBA,2914.0,440.0,344.0,1692.0,Michael Jordan,C,99.0,1984-85,234.0,974.0,HOU,0.5379999999999999
491,625.0,0.526,1188.0,0.0,,0.0,137.0,23.0,231.0,448.0,625.0,0.526,1188.0,347.0,0.645,538.0,68.0,68.0,NBA,2467.0,333.0,271.0,1597.0,Michael Jordan,C,134.0,1985-86,195.0,781.0,HOU,0.526
492,676.0,0.509,1327.0,1.0,0.2,5.0,220.0,24.0,254.0,543.0,677.0,0.508,1332.0,400.0,0.7020000000000001,570.0,75.0,75.0,NBA,2760.0,315.0,294.0,1755.0,Michael Jordan,C,140.0,1986-87,228.0,858.0,HOU,0.509
493,712.0,0.516,1381.0,0.0,0.0,4.0,163.0,25.0,214.0,657.0,712.0,0.514,1385.0,381.0,0.695,548.0,79.0,79.0,NBA,2825.0,302.0,324.0,1805.0,Michael Jordan,C,162.0,1987-88,243.0,959.0,HOU,0.514
494,790.0,0.511,1546.0,0.0,0.0,10.0,149.0,26.0,282.0,767.0,790.0,0.508,1556.0,454.0,0.696,652.0,82.0,82.0,NBA,3024.0,338.0,329.0,2034.0,Michael Jordan,C,213.0,1988-89,275.0,1105.0,HOU,0.508
495,805.0,0.502,1603.0,1.0,0.16699999999999998,6.0,234.0,27.0,376.0,850.0,806.0,0.501,1609.0,382.0,0.713,536.0,82.0,82.0,NBA,3124.0,299.0,314.0,1995.0,Michael Jordan,C,174.0,1989-90,316.0,1149.0,HOU,0.501
496,487.0,0.51,955.0,0.0,0.0,4.0,131.0,28.0,221.0,551.0,487.0,0.508,959.0,213.0,0.769,277.0,56.0,50.0,NBA,2062.0,219.0,221.0,1187.0,Michael Jordan,C,121.0,1990-91,174.0,770.0,HOU,0.508
497,591.0,0.503,1176.0,0.0,0.0,1.0,157.0,29.0,304.0,599.0,591.0,0.502,1177.0,328.0,0.7659999999999999,428.0,70.0,69.0,NBA,2636.0,246.0,263.0,1510.0,Michael Jordan,C,127.0,1991-92,187.0,845.0,HOU,0.502
498,848.0,0.532,1595.0,0.0,0.0,8.0,291.0,30.0,342.0,785.0,848.0,0.529,1603.0,444.0,0.779,570.0,82.0,82.0,NBA,3242.0,283.0,305.0,2140.0,Michael Jordan,C,150.0,1992-93,262.0,1068.0,HOU,0.529
499,886.0,0.529,1675.0,8.0,0.42100000000000004,19.0,287.0,31.0,297.0,726.0,894.0,0.528,1694.0,388.0,0.716,542.0,80.0,80.0,NBA,3277.0,229.0,289.0,2184.0,Michael Jordan,C,128.0,1993-94,271.0,955.0,HOU,0.53
500,795.0,0.52,1529.0,3.0,0.188,16.0,255.0,32.0,242.0,603.0,798.0,0.517,1545.0,406.0,0.7559999999999999,537.0,72.0,72.0,NBA,2853.0,172.0,250.0,2005.0,Michael Jordan,C,133.0,1994-95,237.0,775.0,HOU,0.517
501,765.0,0.517,1480.0,3.0,0.214,14.0,257.0,33.0,207.0,608.0,768.0,0.514,1494.0,397.0,0.7240000000000001,548.0,72.0,72.0,NBA,2797.0,176.0,242.0,1936.0,Michael Jordan,C,113.0,1995-96,247.0,784.0,HOU,0.515
502,722.0,0.512,1410.0,5.0,0.313,16.0,236.0,34.0,173.0,543.0,727.0,0.51,1426.0,351.0,0.787,446.0,78.0,78.0,NBA,2852.0,173.0,249.0,1810.0,Michael Jordan,C,117.0,1996-97,281.0,716.0,HOU,0.512
503,306.0,0.486,630.0,0.0,0.0,3.0,143.0,35.0,96.0,344.0,306.0,0.483,633.0,160.0,0.755,212.0,47.0,45.0,NBA,1633.0,116.0,152.0,772.0,Michael Jordan,C,84.0,1997-98,126.0,460.0,HOU,0.483
504,369.0,0.518,712.0,4.0,0.308,13.0,88.0,36.0,123.0,372.0,373.0,0.514,725.0,195.0,0.7170000000000001,272.0,50.0,50.0,NBA,1784.0,106.0,160.0,945.0,Michael Jordan,C,82.0,1998-99,139.0,478.0,HOU,0.517
505,193.0,0.461,419.0,0.0,0.0,2.0,61.0,37.0,70.0,209.0,193.0,0.45799999999999996,421.0,69.0,0.616,112.0,44.0,28.0,NBA,1049.0,65.0,88.0,455.0,Michael Jordan,C,41.0,1999-00,73.0,274.0,HOU,0.45799999999999996
506,283.0,0.499,567.0,0.0,0.0,1.0,72.0,38.0,88.0,307.0,283.0,0.498,568.0,123.0,0.621,198.0,58.0,55.0,NBA,1545.0,124.0,141.0,689.0,Michael Jordan,C,70.0,2000-01,81.0,431.0,HOU,0.498
507,194.0,0.466,416.0,0.0,0.0,2.0,66.0,39.0,90.0,268.0,194.0,0.46399999999999997,418.0,47.0,0.56,84.0,61.0,37.0,NBA,1378.0,98.0,147.0,435.0,Michael Jordan,C,74.0,2001-02,98.0,366.0,TOR,0.46399999999999997
508,10724.0,0.514,20867.0,25.0,0.20199999999999999,124.0,3058.0,,3830.0,9714.0,10749.0,0.512,20991.0,5423.0,0.7120000000000001,7621.0,1238.0,1186.0,NBA,44222.0,4034.0,4383.0,26946.0,Michael Jordan,,2162.0,Career,3667.0,13748.0,,0.513
509,,,,,,,,,,,,,,,,,,,,,,,,Michael Jordan,,,,,,,
510,10530.0,0.515,20451.0,25.0,0.205,122.0,2992.0,,3740.0,9446.0,10555.0,0.513,20573.0,5376.0,0.713,7537.0,1177.0,1149.0,NBA,42844.0,3936.0,4236.0,26511.0,Michael Jordan,,2088.0,17 seasons,3569.0,13382.0,HOU,0.514
511,194.0,0.466,416.0,0.0,0.0,2.0,66.0,,90.0,268.0,194.0,0.46399999999999997,418.0,47.0,0.56,84.0,61.0,37.0,NBA,1378.0,98.0,147.0,435.0,Michael Jordan,,74.0,1 season,98.0,366.0,TOR,0.46399999999999997
512,155.0,0.48100000000000004,322.0,2.0,0.182,11.0,415.0,22.0,11.0,79.0,157.0,0.47100000000000003,333.0,142.0,0.736,193.0,82.0,5.0,NBA,1490.0,26.0,203.0,458.0,Cynthia Cooper-Dyke,PG,109.0,1984-85,150.0,105.0,UTA,0.474
513,226.0,0.501,451.0,2.0,0.133,15.0,610.0,23.0,10.0,146.0,228.0,0.489,466.0,172.0,0.8390000000000001,205.0,82.0,38.0,NBA,1935.0,33.0,227.0,630.0,Cynthia Cooper-Dyke,PG,157.0,1985-86,168.0,179.0,UTA,0.491
514,224.0,0.528,424.0,7.0,0.179,39.0,670.0,24.0,14.0,119.0,231.0,0.499,463.0,179.0,0.782,229.0,82.0,2.0,NBA,1858.0,32.0,224.0,648.0,Cynthia Cooper-Dyke,PG,177.0,1986-87,164.0,151.0,UTA,0.506
515,430.0,0.594,724.0,24.0,0.358,67.0,1128.0,25.0,16.0,183.0,454.0,0.574,791.0,272.0,0.84,324.0,82.0,79.0,NBA,2842.0,54.0,247.0,1204.0,Cynthia Cooper-Dyke,PG,242.0,1987-88,262.0,237.0,UTA,0.589
516,481.0,0.561,857.0,16.0,0.242,66.0,1118.0,26.0,14.0,165.0,497.0,0.5379999999999999,923.0,390.0,0.863,452.0,82.0,82.0,NBA,3171.0,83.0,241.0,1400.0,Cynthia Cooper-Dyke,PG,263.0,1988-89,308.0,248.0,UTA,0.547
517,425.0,0.528,805.0,47.0,0.41600000000000004,113.0,1134.0,27.0,18.0,149.0,472.0,0.514,918.0,354.0,0.8190000000000001,432.0,78.0,78.0,NBA,2915.0,57.0,233.0,1345.0,Cynthia Cooper-Dyke,PG,207.0,1989-90,272.0,206.0,UTA,0.54
518,438.0,0.541,810.0,58.0,0.345,168.0,1164.0,28.0,16.0,191.0,496.0,0.507,978.0,363.0,0.836,434.0,82.0,82.0,NBA,3103.0,46.0,233.0,1413.0,Cynthia Cooper-Dyke,PG,234.0,1990-91,298.0,237.0,UTA,0.537
519,370.0,0.503,735.0,83.0,0.40700000000000003,204.0,1126.0,29.0,22.0,202.0,453.0,0.48200000000000004,939.0,308.0,0.8420000000000001,366.0,82.0,82.0,NBA,3002.0,68.0,234.0,1297.0,Cynthia Cooper-Dyke,PG,244.0,1991-92,286.0,270.0,UTA,0.527
520,365.0,0.513,712.0,72.0,0.385,187.0,987.0,30.0,21.0,173.0,437.0,0.486,899.0,293.0,0.7979999999999999,367.0,82.0,82.0,NBA,2863.0,64.0,224.0,1239.0,Cynthia Cooper-Dyke,PG,199.0,1992-93,266.0,237.0,UTA,0.526
521,410.0,0.57,719.0,48.0,0.322,149.0,1031.0,31.0,22.0,186.0,458.0,0.528,868.0,272.0,0.805,338.0,82.0,82.0,NBA,2969.0,72.0,236.0,1236.0,Cynthia Cooper-Dyke,PG,199.0,1993-94,266.0,258.0,UTA,0.555
522,327.0,0.58,564.0,102.0,0.449,227.0,1011.0,32.0,22.0,194.0,429.0,0.542,791.0,246.0,0.804,306.0,82.0,82.0,NBA,2867.0,57.0,215.0,1206.0,Cynthia Cooper-Dyke,PG,194.0,1994-95,267.0,251.0,UTA,0.607
523,345.0,0.5820000000000001,593.0,95.0,0.42200000000000004,225.0,916.0,33.0,15.0,172.0,440.0,0.5379999999999999,818.0,234.0,0.83,282.0,82.0,82.0,NBA,2915.0,54.0,207.0,1209.0,Cynthia Cooper-Dyke,PG,140.0,1995-96,246.0,226.0,UTA,0.596
524,340.0,0.5870000000000001,579.0,76.0,0.42200000000000004,180.0,860.0,34.0,15.0,183.0,416.0,0.5479999999999999,759.0,275.0,0.846,325.0,82.0,82.0,NBA,2896.0,45.0,194.0,1183.0,Cynthia Cooper-Dyke,PG,166.0,1996-97,248.0,228.0,UTA,0.598
525,231.0,0.55,420.0,39.0,0.429,91.0,543.0,35.0,10.0,131.0,270.0,0.528,511.0,191.0,0.8270000000000001,231.0,64.0,64.0,NBA,1858.0,35.0,138.0,770.0,Cynthia Cooper-Dyke,PG,89.0,1997-98,161.0,166.0,UTA,0.5670000000000001
526,184.0,0.511,360.0,16.0,0.32,50.0,374.0,36.0,13.0,115.0,200.0,0.488,410.0,137.0,0.8109999999999999,169.0,50.0,50.0,NBA,1410.0,31.0,107.0,553.0,Cynthia Cooper-Dyke,PG,81.0,1998-99,110.0,146.0,UTA,0.507
527,320.0,0.53,604.0,43.0,0.355,121.0,703.0,37.0,15.0,170.0,363.0,0.501,725.0,221.0,0.86,257.0,82.0,82.0,NBA,2432.0,45.0,192.0,990.0,Cynthia Cooper-Dyke,PG,143.0,1999-00,179.0,215.0,UTA,0.53
528,267.0,0.514,519.0,61.0,0.462,132.0,713.0,38.0,21.0,173.0,328.0,0.504,651.0,227.0,0.8170000000000001,278.0,82.0,82.0,NBA,2397.0,54.0,194.0,944.0,Cynthia Cooper-Dyke,PG,132.0,2000-01,203.0,227.0,UTA,0.551
529,376.0,0.539,697.0,25.0,0.321,78.0,674.0,39.0,24.0,204.0,401.0,0.517,775.0,275.0,0.857,321.0,82.0,82.0,NBA,2566.0,59.0,209.0,1102.0,Cynthia Cooper-Dyke,PG,152.0,2001-02,208.0,263.0,UTA,0.534
530,280.0,0.5,560.0,29.0,0.363,80.0,629.0,40.0,16.0,150.0,309.0,0.483,640.0,237.0,0.826,287.0,82.0,82.0,NBA,2275.0,51.0,184.0,884.0,Cynthia Cooper-Dyke,PG,137.0,2002-03,182.0,201.0,UTA,0.505
531,6194.0,0.541,11455.0,845.0,0.384,2203.0,15806.0,,315.0,3085.0,7039.0,0.515,13658.0,4788.0,0.826,5796.0,1504.0,1300.0,NBA,47764.0,966.0,3942.0,19711.0,Cynthia Cooper-Dyke,,3265.0,Career,4244.0,4051.0,,0.546
532,571.0,0.43,1329.0,,,,169.0,25.0,,,571.0,0.43,1329.0,210.0,0.6579999999999999,319.0,78.0,,NBA,2847.0,,321.0,1352.0,Karl Malone,PF,,1963-64,,1064.0,BAL,0.43
533,577.0,0.418,1379.0,,,,270.0,26.0,,,577.0,0.418,1379.0,261.0,0.6759999999999999,386.0,76.0,,NBA,2899.0,,258.0,1415.0,Karl Malone,SF,,1964-65,,988.0,BAL,0.418
534,273.0,0.413,661.0,,,,114.0,27.0,,,273.0,0.413,661.0,131.0,0.736,178.0,41.0,,NBA,1284.0,,136.0,677.0,Karl Malone,SF,,1965-66,,546.0,BAL,0.413
535,620.0,0.45,1377.0,,,,194.0,28.0,,,620.0,0.45,1377.0,271.0,0.708,383.0,73.0,,NBA,2626.0,,281.0,1511.0,Karl Malone,SF,,1966-67,,855.0,BAL,0.45
536,482.0,0.467,1033.0,,,,159.0,29.0,,,482.0,0.467,1033.0,180.0,0.667,270.0,60.0,,NBA,2271.0,,223.0,1144.0,Karl Malone,SF,,1967-68,,782.0,BAL,0.467
537,359.0,0.45899999999999996,782.0,,,,97.0,30.0,,,359.0,0.45899999999999996,782.0,160.0,0.7170000000000001,223.0,49.0,,NBA,1671.0,,176.0,878.0,Karl Malone,PF,,1968-69,,568.0,BAL,0.45899999999999996
538,578.0,0.451,1282.0,,,,264.0,31.0,,,578.0,0.451,1282.0,197.0,0.7240000000000001,272.0,78.0,,NBA,2919.0,,269.0,1353.0,Karl Malone,PF,,1969-70,,1086.0,BAL,0.451
539,494.0,0.45299999999999996,1090.0,,,,192.0,32.0,,,494.0,0.45299999999999996,1090.0,214.0,0.738,290.0,66.0,,NBA,2538.0,,227.0,1202.0,Karl Malone,PF,,1970-71,,1128.0,BAL,0.45299999999999996
540,103.0,0.38299999999999995,269.0,,,,51.0,33.0,,,103.0,0.38299999999999995,269.0,43.0,0.6829999999999999,63.0,39.0,,NBA,668.0,,91.0,249.0,Karl Malone,PF,,1971-72,,226.0,BAL,0.38299999999999995
541,197.0,0.429,459.0,4.0,0.19,21.0,93.0,34.0,,,201.0,0.419,480.0,56.0,0.718,78.0,71.0,,TOT,1170.0,85.0,168.0,462.0,Karl Malone,SF-PF,,1972-73,70.0,381.0,TOT,0.423
542,69.0,0.381,181.0,,,,31.0,34.0,,,69.0,0.381,181.0,25.0,0.6940000000000001,36.0,21.0,,NBA,417.0,,55.0,163.0,Karl Malone,PF,,1972-73,,136.0,PHO,0.381
543,128.0,0.46,278.0,4.0,0.19,21.0,62.0,34.0,,160.0,132.0,0.441,299.0,31.0,0.738,42.0,50.0,,ABA,753.0,85.0,113.0,299.0,Karl Malone,SF,,1972-73,70.0,245.0,INA,0.44799999999999995
544,4254.0,0.44,9661.0,4.0,0.19,21.0,1603.0,,,160.0,4258.0,0.44,9682.0,1723.0,0.7,2462.0,631.0,,TOT,20893.0,85.0,2150.0,10243.0,Karl Malone,,,Career,70.0,7624.0,,0.44
545,4126.0,0.44,9383.0,,,,1541.0,,,,4126.0,0.44,9383.0,1692.0,0.6990000000000001,2420.0,581.0,,NBA,20140.0,,2037.0,9944.0,Karl Malone,,,,,7379.0,,0.44
546,128.0,0.46,278.0,4.0,0.19,21.0,62.0,,,160.0,132.0,0.441,299.0,31.0,0.738,42.0,50.0,,ABA,753.0,85.0,113.0,299.0,Karl Malone,,,,70.0,245.0,,0.44799999999999995
547,,,,,,,,,,,,,,,,,,,,,,,,Karl Malone,,,,,,,
548,4057.0,0.441,9202.0,,,,1510.0,,,,4057.0,0.441,9202.0,1667.0,0.6990000000000001,2384.0,560.0,,NBA,19723.0,,1982.0,9781.0,Karl Malone,,,9 seasons,,7243.0,BAL,0.441
549,128.0,0.46,278.0,4.0,0.19,21.0,62.0,,,160.0,132.0,0.441,299.0,31.0,0.738,42.0,50.0,,ABA,753.0,85.0,113.0,299.0,Karl Malone,,,1 season,70.0,245.0,INA,0.44799999999999995
550,69.0,0.381,181.0,,,,31.0,,,,69.0,0.381,181.0,25.0,0.6940000000000001,36.0,21.0,,NBA,417.0,,55.0,163.0,Karl Malone,,,1 season,,136.0,PHO,0.381
551,504.0,0.49700000000000005,1014.0,0.0,0.0,2.0,236.0,22.0,44.0,544.0,504.0,0.496,1016.0,195.0,0.48100000000000004,405.0,81.0,76.0,NBA,2475.0,174.0,295.0,1203.0,Ubiratan Pereira Maciel,PF,105.0,1985-86,279.0,718.0,UTA,0.496
552,728.0,0.514,1415.0,0.0,0.0,7.0,158.0,23.0,60.0,577.0,728.0,0.512,1422.0,323.0,0.598,540.0,82.0,82.0,NBA,2857.0,278.0,323.0,1779.0,Ubiratan Pereira Maciel,PF,104.0,1986-87,237.0,855.0,UTA,0.512
553,858.0,0.522,1645.0,0.0,0.0,5.0,199.0,24.0,50.0,709.0,858.0,0.52,1650.0,552.0,0.7,789.0,82.0,82.0,NBA,3198.0,277.0,296.0,2268.0,Ubiratan Pereira Maciel,PF,117.0,1987-88,325.0,986.0,UTA,0.52
554,804.0,0.521,1543.0,5.0,0.313,16.0,219.0,25.0,70.0,594.0,809.0,0.519,1559.0,703.0,0.7659999999999999,918.0,80.0,80.0,NBA,3126.0,259.0,286.0,2326.0,Ubiratan Pereira Maciel,PF,144.0,1988-89,285.0,853.0,UTA,0.521
555,898.0,0.5670000000000001,1584.0,16.0,0.37200000000000005,43.0,226.0,26.0,50.0,679.0,914.0,0.562,1627.0,696.0,0.762,913.0,82.0,82.0,NBA,3122.0,232.0,259.0,2540.0,Ubiratan Pereira Maciel,PF,121.0,1989-90,304.0,911.0,UTA,0.5670000000000001
556,843.0,0.529,1594.0,4.0,0.28600000000000003,14.0,270.0,27.0,79.0,731.0,847.0,0.527,1608.0,684.0,0.77,888.0,82.0,82.0,NBA,3302.0,236.0,268.0,2382.0,Ubiratan Pereira Maciel,PF,89.0,1990-91,244.0,967.0,UTA,0.528
557,795.0,0.53,1499.0,3.0,0.17600000000000002,17.0,241.0,28.0,51.0,684.0,798.0,0.526,1516.0,673.0,0.778,865.0,81.0,81.0,NBA,3054.0,225.0,226.0,2272.0,Ubiratan Pereira Maciel,PF,108.0,1991-92,248.0,909.0,UTA,0.527
558,793.0,0.557,1423.0,4.0,0.2,20.0,308.0,29.0,85.0,692.0,797.0,0.552,1443.0,619.0,0.74,836.0,82.0,82.0,NBA,3099.0,227.0,261.0,2217.0,Ubiratan Pereira Maciel,PF,124.0,1992-93,240.0,919.0,UTA,0.5539999999999999
559,764.0,0.503,1520.0,8.0,0.25,32.0,328.0,30.0,126.0,705.0,772.0,0.49700000000000005,1552.0,511.0,0.6940000000000001,736.0,82.0,82.0,NBA,3329.0,235.0,268.0,2063.0,Ubiratan Pereira Maciel,PF,125.0,1993-94,234.0,940.0,UTA,0.5
560,819.0,0.5429999999999999,1507.0,11.0,0.268,41.0,285.0,31.0,85.0,715.0,830.0,0.536,1548.0,516.0,0.742,695.0,82.0,82.0,NBA,3126.0,156.0,269.0,2187.0,Ubiratan Pereira Maciel,PF,129.0,1994-95,236.0,871.0,UTA,0.54
561,773.0,0.522,1480.0,16.0,0.4,40.0,345.0,32.0,56.0,629.0,789.0,0.519,1520.0,512.0,0.723,708.0,82.0,82.0,NBA,3113.0,175.0,245.0,2106.0,Ubiratan Pereira Maciel,PF,138.0,1995-96,199.0,804.0,UTA,0.524
562,864.0,0.555,1558.0,0.0,0.0,13.0,368.0,33.0,48.0,616.0,864.0,0.55,1571.0,521.0,0.755,690.0,82.0,82.0,NBA,2998.0,193.0,217.0,2249.0,Ubiratan Pereira Maciel,PF,113.0,1996-97,233.0,809.0,UTA,0.55
563,778.0,0.531,1466.0,2.0,0.33299999999999996,6.0,316.0,34.0,70.0,645.0,780.0,0.53,1472.0,628.0,0.7609999999999999,825.0,81.0,81.0,NBA,3030.0,189.0,237.0,2190.0,Ubiratan Pereira Maciel,PF,96.0,1997-98,247.0,834.0,UTA,0.531
564,393.0,0.494,796.0,0.0,0.0,1.0,201.0,35.0,28.0,356.0,393.0,0.493,797.0,378.0,0.7879999999999999,480.0,49.0,49.0,NBA,1832.0,107.0,134.0,1164.0,Ubiratan Pereira Maciel,PF,62.0,1998-99,162.0,463.0,UTA,0.493
565,750.0,0.511,1468.0,2.0,0.25,8.0,304.0,36.0,71.0,610.0,752.0,0.509,1476.0,589.0,0.797,739.0,82.0,82.0,NBA,2947.0,169.0,229.0,2095.0,Ubiratan Pereira Maciel,PF,79.0,1999-00,231.0,779.0,UTA,0.51
566,668.0,0.499,1340.0,2.0,0.4,5.0,361.0,37.0,62.0,555.0,670.0,0.498,1345.0,536.0,0.7929999999999999,676.0,81.0,81.0,NBA,2895.0,114.0,216.0,1878.0,Ubiratan Pereira Maciel,PF,93.0,2000-01,244.0,669.0,UTA,0.499
567,626.0,0.456,1374.0,9.0,0.36,25.0,341.0,38.0,59.0,544.0,635.0,0.45399999999999996,1399.0,509.0,0.797,639.0,80.0,80.0,NBA,3040.0,142.0,229.0,1788.0,Ubiratan Pereira Maciel,PF,152.0,2001-02,263.0,686.0,UTA,0.457
568,592.0,0.46399999999999997,1275.0,3.0,0.214,14.0,379.0,39.0,31.0,515.0,595.0,0.462,1289.0,474.0,0.763,621.0,81.0,81.0,NBA,2936.0,113.0,204.0,1667.0,Ubiratan Pereira Maciel,PF,136.0,2002-03,210.0,628.0,UTA,0.46299999999999997
569,193.0,0.484,399.0,0.0,0.0,1.0,163.0,40.0,20.0,306.0,193.0,0.483,400.0,168.0,0.747,225.0,42.0,42.0,NBA,1373.0,61.0,116.0,554.0,Ubiratan Pereira Maciel,PF,50.0,2003-04,103.0,367.0,LAL,0.483
570,13443.0,0.519,25900.0,85.0,0.27399999999999997,310.0,5248.0,,1145.0,11406.0,13528.0,0.516,26210.0,9787.0,0.742,13188.0,1476.0,1471.0,NBA,54852.0,3562.0,4578.0,36928.0,Ubiratan Pereira Maciel,,2085.0,Career,4524.0,14968.0,,0.518
571,,,,,,,,,,,,,,,,,,,,,,,,Ubiratan Pereira Maciel,,,,,,,
572,13250.0,0.52,25501.0,85.0,0.275,309.0,5085.0,,1125.0,11100.0,13335.0,0.517,25810.0,9619.0,0.742,12963.0,1434.0,1429.0,NBA,53479.0,3501.0,4462.0,36374.0,Ubiratan Pereira Maciel,,2035.0,18 seasons,4421.0,14601.0,UTA,0.518
573,193.0,0.484,399.0,0.0,0.0,1.0,163.0,,20.0,306.0,193.0,0.483,400.0,168.0,0.747,225.0,42.0,42.0,NBA,1373.0,61.0,116.0,554.0,Ubiratan Pereira Maciel,,50.0,1 season,103.0,367.0,LAL,0.483
